id,bus_stop_id,bus_id,enter_sum,exit_sum,bus_board_computer_sent_time,created_time,route_number,tickets_count
1942984703,2137,4901,0,1,2024-12-07T10:14:32.575,2024-12-07T10:20:08.633,12,0
1942983007,2073,1120,4,3,2024-12-07T10:18:26.374,2024-12-07T10:19:44.605,50,6
1944746779,2124,4901,0,0,2024-12-07T16:09:53.417,2024-12-07T16:18:25.257,12,5
1942981095,1911,1130,7,1,2024-12-07T10:18:50.955,2024-12-07T10:19:18.187,50,5
1943768847,1911,1129,4,0,2024-12-07T13:07:04.62,2024-12-07T13:14:18.687,50,3
1954319836,2435,1122,3,0,2024-12-09T10:51:23.84,2024-12-09T11:02:54.866,50,4
1947664525,2757,1122,3,1,2024-12-08T07:38:02.968,2024-12-08T07:38:35.024,50,3
1950531883,1478,1130,5,5,2024-12-08T17:46:59.834,2024-12-08T17:47:24.277,50,1
1951557259,2237,1129,1,1,2024-12-08T20:57:37.615,2024-12-08T21:01:59.267,50,2
1954347922,2083,4901,0,1,2024-12-09T10:50:47.342,2024-12-09T11:07:47.57,50,1
1950603585,1755,1129,0,5,2024-12-08T17:56:08.532,2024-12-08T17:56:39.21,50,0
1945562894,1668,4901,0,0,2024-12-07T17:51:07.168,2024-12-07T18:42:41.849,12,0
1946203131,1477,1130,0,0,2024-12-07T21:02:11.833,2024-12-07T21:07:04.552,50,0
1946232935,2274,1120,0,1,2024-12-07T21:17:44.263,2024-12-07T21:18:10.106,50,0
1947650054,2364,1122,1,3,2024-12-08T07:35:12.811,2024-12-08T07:35:34.376,50,0
1947704769,2236,1122,0,0,2024-12-08T07:45:49.992,2024-12-08T07:47:22.16,50,0
1947649697,1581,4901,1,1,2024-12-08T07:27:56.228,2024-12-08T07:35:29.637,50,2
1952883845,2361,4901,0,0,2024-12-09T06:40:08.419,2024-12-09T06:44:09.311,50,0
1954331271,3351,1130,0,1,2024-12-09T10:37:39.64,2024-12-09T11:04:30.211,50,0
1953560069,1754,1117,1,0,2024-12-09T08:52:04.177,2024-12-09T08:52:44.649,50,0
1953544826,2240,1117,2,1,2024-12-09T08:46:58.784,2024-12-09T08:49:53.353,50,2
1942122034,2363,1122,1,1,2024-12-07T07:20:07.607,2024-12-07T07:20:27.959,50,2
1942149502,2069,1120,0,4,2024-12-07T07:26:11.328,2024-12-07T07:26:46.139,50,0
1942105527,1581,1130,4,0,2024-12-07T07:14:57.007,2024-12-07T07:16:40.538,50,4
1942906085,1476,1129,4,0,2024-12-07T10:02:47.563,2024-12-07T10:03:40.858,50,1
1945565697,1664,4901,0,0,2024-12-07T17:55:23.456,2024-12-07T18:43:22.202,12,0
1943710485,1955,1130,6,0,2024-12-07T13:03:29.178,2024-12-07T13:04:33.802,50,7
1944613389,1965,1129,4,8,2024-12-07T15:52:50.245,2024-12-07T16:00:16.728,50,2
1945576285,2760,1120,0,2,2024-12-07T18:40:45.529,2024-12-07T18:45:47.721,50,0
1947723533,2076,4901,0,0,2024-12-08T07:46:53.234,2024-12-08T07:51:18.04,50,2
1947726437,1875,1130,0,1,2024-12-08T07:51:26.249,2024-12-08T07:51:57.444,50,0
1948608569,3025,1130,2,1,2024-12-08T11:08:37.886,2024-12-08T11:08:56.365,50,1
1947735065,2080,4901,0,6,2024-12-08T07:50:36.144,2024-12-08T07:53:49.386,50,0
1943782547,2085,1122,4,2,2024-12-07T13:12:54.59,2024-12-07T13:17:42.538,50,4
1945564733,2366,1122,3,6,2024-12-07T18:42:44.727,2024-12-07T18:43:08.72,50,4
1946203521,1668,4901,0,0,2024-12-07T21:03:58.342,2024-12-07T21:07:12.309,12,0
1945589610,2762,1129,0,1,2024-12-07T18:42:17.694,2024-12-07T18:48:50.816,50,0
1949431783,1581,4901,6,6,2024-12-08T14:02:08.768,2024-12-08T14:17:55.115,50,3
1950532841,2361,1129,0,0,2024-12-08T17:44:58.468,2024-12-08T17:47:37.558,50,0
1947650728,2259,1129,1,0,2024-12-08T07:34:28.472,2024-12-08T07:35:44.416,50,1
1947667191,2119,4901,4,1,2024-12-08T07:33:13.979,2024-12-08T07:39:11.517,50,5
1948608692,1757,1122,1,1,2024-12-08T11:08:34.85,2024-12-08T11:08:58.016,50,3
1952884413,2362,4901,1,2,2024-12-09T06:41:27.989,2024-12-09T06:44:19.694,50,1
1949433332,1755,1122,0,2,2024-12-08T14:16:20.851,2024-12-08T14:18:17.824,50,1
1954341568,1477,1122,0,2,2024-12-09T11:02:22.842,2024-12-09T11:06:35.881,50,0
1948654061,2076,4901,2,3,2024-12-08T11:17:41.785,2024-12-08T11:20:06.023,50,5
1943711520,1474,1122,0,0,2024-12-07T13:02:36.734,2024-12-07T13:04:49.145,50,0
1944614788,2119,1122,4,1,2024-12-07T16:00:11.333,2024-12-07T16:00:38.067,50,1
1942947487,2237,1130,4,4,2024-12-07T10:09:01.262,2024-12-07T10:11:25.458,50,4
1942114001,2365,1122,2,2,2024-12-07T07:17:27.603,2024-12-07T07:18:37.589,50,1
1942113660,3014,4901,1,2,2024-12-07T07:16:09.466,2024-12-07T07:18:32.773,12,2
1942922574,2064,1122,2,0,2024-12-07T09:57:52.723,2024-12-07T10:07:14.874,50,4
1954368659,1478,4901,0,0,2024-12-09T10:54:24.277,2024-12-09T11:12:10.833,50,0
1953545665,1756,1117,4,2,2024-12-09T08:49:05.018,2024-12-09T08:50:03.423,50,1
1942958700,2079,1120,2,0,2024-12-07T10:12:46.226,2024-12-07T10:13:53.205,50,2
1943711343,2236,1129,1,8,2024-12-07T12:59:13.31,2024-12-07T13:04:45.913,50,2
1942923531,2118,1122,3,11,2024-12-07T10:02:43.6,2024-12-07T10:07:28.476,50,1
1944696520,1956,1130,5,7,2024-12-07T16:07:40.189,2024-12-07T16:08:10.093,50,6
1950534840,2362,1129,5,1,2024-12-08T17:46:58.466,2024-12-08T17:48:05.737,50,8
1944733618,2119,4901,0,0,2024-12-07T16:02:38.887,2024-12-07T16:16:23.85,12,2
1945567882,1543,4901,0,0,2024-12-07T17:56:48.405,2024-12-07T18:43:52.313,12,0
1944737600,2353,1129,3,5,2024-12-07T16:00:20.39,2024-12-07T16:17:23.985,50,2
1945565008,1667,4901,0,0,2024-12-07T17:54:03.405,2024-12-07T18:43:12.028,12,0
1947693328,2330,4901,1,0,2024-12-08T07:40:56.229,2024-12-08T07:44:44.401,50,1
1947652386,2241,1130,3,3,2024-12-08T07:35:36.163,2024-12-08T07:36:05.07,50,3
1952887652,2225,1117,1,0,2024-12-09T06:44:19.105,2024-12-09T06:45:09.873,50,1
1953549246,1875,1130,0,1,2024-12-09T08:50:06.652,2024-12-09T08:50:40.472,50,0
1954351171,2087,4901,1,3,2024-12-09T10:52:02.451,2024-12-09T11:08:27.939,50,2
1950549493,2237,1122,4,7,2024-12-08T17:46:46.858,2024-12-08T17:49:50.62,50,4
1948612178,1911,4901,1,1,2024-12-08T11:01:37.792,2024-12-08T11:09:50.424,50,2
1947678295,1757,1122,2,2,2024-12-08T07:41:12.968,2024-12-08T07:41:35.697,50,1
1954383621,3351,1120,0,0,2024-12-09T10:53:06.439,2024-12-09T11:15:20.707,50,0
1954372946,2085,1122,13,3,2024-12-09T11:12:42.313,2024-12-09T11:13:08.303,50,9
1943712280,2928,1130,4,0,2024-12-07T13:04:24.174,2024-12-07T13:05:00.58,50,3
1954368094,2760,1130,1,1,2024-12-09T10:38:39.65,2024-12-09T11:12:04.091,50,0
1942922814,1878,1122,1,1,2024-12-07T09:59:33.6,2024-12-07T10:07:18.454,50,1
1944615645,2357,4901,9,3,2024-12-07T15:47:04.407,2024-12-07T16:00:50.758,12,3
1942127361,2075,1120,7,2,2024-12-07T07:21:16.342,2024-12-07T07:21:45.721,50,4
1945578090,1666,4901,1,0,2024-12-07T18:38:31.338,2024-12-07T18:46:13.533,12,1
1945569087,1956,1129,4,14,2024-12-07T18:37:42.698,2024-12-07T18:44:08.975,50,3
1945607824,2225,4901,1,2,2024-12-07T18:48:23.395,2024-12-07T18:53:09.756,12,1
1946203619,1479,1130,0,0,2024-12-07T21:03:30.2,2024-12-07T21:07:14.882,50,0
1948650752,2072,4901,0,0,2024-12-08T11:14:45.781,2024-12-08T11:19:15.524,50,0
1951620853,2354,4901,1,1,2024-12-08T21:11:13.575,2024-12-08T21:17:57.103,46,1
1949434359,1757,1122,3,3,2024-12-08T14:18:06.837,2024-12-08T14:18:34.26,50,1
1951586588,2359,4901,2,1,2024-12-08T21:06:03.561,2024-12-08T21:10:12.477,46,5
1951570514,2363,4901,8,3,2024-12-08T21:03:03.578,2024-12-08T21:04:07.864,46,9
1947662646,2237,1130,1,0,2024-12-08T07:37:28.879,2024-12-08T07:38:14.151,50,1
1948613440,2353,1129,0,1,2024-12-08T11:08:56.464,2024-12-08T11:10:10.984,50,0
1952887858,1754,1130,0,1,2024-12-09T06:44:39.64,2024-12-09T06:45:13.6,50,0
1947691880,1875,4901,0,2,2024-12-08T07:39:26.26,2024-12-08T07:44:24.587,50,0
1954356473,2699,1122,1,2,2024-12-09T11:06:17.344,2024-12-09T11:09:36.73,50,0
1949439097,2236,1130,1,0,2024-12-08T14:12:05.884,2024-12-08T14:19:47.579,50,1
1942133970,2073,1120,6,4,2024-12-07T07:22:41.324,2024-12-07T07:23:16.327,50,5
1942937524,1757,1130,1,6,2024-12-07T10:05:10.902,2024-12-07T10:09:04.739,50,2
1943717432,1958,1130,13,1,2024-12-07T13:05:44.173,2024-12-07T13:06:10.734,50,12
1944616650,2226,1130,1,4,2024-12-07T16:00:00.186,2024-12-07T16:01:05.001,50,1
1944667050,1874,1122,0,5,2024-12-07T16:05:25.964,2024-12-07T16:05:43.043,50,0
1944720147,2762,1130,0,3,2024-12-07T16:12:00.186,2024-12-07T16:13:11.344,50,0
1949492080,2330,1130,4,2,2024-12-08T14:30:53.828,2024-12-08T14:31:19.248,50,2
1949478109,1911,4901,0,0,2024-12-08T14:07:06.322,2024-12-08T14:27:50.962,50,0
1950552042,1475,1130,1,5,2024-12-08T17:49:11.154,2024-12-08T17:50:26.138,50,1
1953556810,2369,4901,9,12,2024-12-09T08:47:47.134,2024-12-09T08:52:07.114,50,12
1944712558,3350,1130,2,4,2024-12-07T16:10:52.843,2024-12-07T16:11:18.446,50,0
1946203696,2760,1122,0,1,2024-12-07T20:57:05.711,2024-12-07T21:07:16.645,50,0
1945571094,2762,1120,0,2,2024-12-07T18:39:10.597,2024-12-07T18:44:37.14,50,0
1946217003,2354,1120,0,0,2024-12-07T21:09:29.585,2024-12-07T21:12:11.758,50,0
1946230704,1543,4901,0,2,2024-12-07T21:08:45.162,2024-12-07T21:17:18.37,12,0
1949475682,2362,1129,1,4,2024-12-08T14:21:13.595,2024-12-08T14:27:14.91,50,3
1950571406,2436,1130,0,0,2024-12-08T17:51:44.887,2024-12-08T17:52:57.749,50,0
1951567025,2074,1122,1,1,2024-12-08T21:02:18.854,2024-12-08T21:02:55.263,50,3
1947663445,2225,1129,0,0,2024-12-08T07:36:48.466,2024-12-08T07:38:20.709,50,0
1945571493,1552,4901,0,0,2024-12-07T17:58:08.512,2024-12-07T18:44:42.96,12,0
1952888790,1583,1129,0,1,2024-12-09T06:44:46.894,2024-12-09T06:45:28.956,50,0
1952904029,2757,4901,0,2,2024-12-09T06:45:58.009,2024-12-09T06:49:33.103,50,1
1949441014,1911,1130,1,1,2024-12-08T14:19:45.824,2024-12-08T14:20:14.619,50,1
1950564558,2236,1122,1,5,2024-12-08T17:48:26.846,2024-12-08T17:51:20.839,50,1
1942162524,2072,1130,1,3,2024-12-07T07:29:01.244,2024-12-07T07:29:33.144,50,1
1947674741,1581,1130,1,3,2024-12-08T07:40:33.867,2024-12-08T07:40:56.485,50,1
1942135356,2699,1129,5,9,2024-12-07T07:22:57.404,2024-12-07T07:23:36.651,50,4
1942937932,1912,1122,2,8,2024-12-07T10:04:35.317,2024-12-07T10:09:08.941,50,2
1943720341,1874,1120,0,9,2024-12-07T13:06:26.229,2024-12-07T13:06:53.353,50,0
1948618963,1478,1130,2,0,2024-12-08T11:10:50.142,2024-12-08T11:11:32.075,50,0
1951624699,2229,4901,0,3,2024-12-08T21:13:33.553,2024-12-08T21:19:28.128,46,6
1951573501,2078,1122,1,3,2024-12-08T21:04:48.856,2024-12-08T21:05:14.903,50,1
1953568489,2072,1130,2,0,2024-12-09T08:53:19.709,2024-12-09T08:54:20.947,50,1
1952919714,2359,1130,2,2,2024-12-09T06:52:59.636,2024-12-09T06:53:27.729,50,0
1954365780,2086,1122,1,1,2024-12-09T11:10:42.297,2024-12-09T11:11:34.374,50,1
1943794303,1875,1129,3,1,2024-12-07T13:14:59.736,2024-12-07T13:20:21.669,50,2
1943783025,2119,1129,3,2,2024-12-07T13:08:19.835,2024-12-07T13:17:49.944,50,1
1944617751,2358,4901,2,11,2024-12-07T15:48:19.407,2024-12-07T16:01:21.154,12,7
1952889231,2236,1122,2,2,2024-12-09T06:45:11.32,2024-12-09T06:45:37.429,50,1
1942142504,2135,4901,0,1,2024-12-07T07:19:19.442,2024-12-07T07:25:16.476,12,0
1954367548,1475,1117,1,1,2024-12-09T11:11:26.562,2024-12-09T11:11:57.07,50,1
1953570543,2369,1117,3,2,2024-12-09T08:53:19.661,2024-12-09T08:54:45.367,50,6
1942939725,2436,1129,0,0,2024-12-07T10:07:43.367,2024-12-07T10:09:34.694,50,0
1954400580,1476,4901,0,2,2024-12-09T11:00:52.355,2024-12-09T11:17:23.63,50,1
1942963635,2120,4901,0,1,2024-12-07T10:02:32.197,2024-12-07T10:15:05.823,12,2
1954385988,2760,1120,3,2,2024-12-09T10:53:46.759,2024-12-09T11:15:50.96,50,0
1947671912,1755,1122,0,4,2024-12-08T07:39:52.965,2024-12-08T07:40:15.294,50,0
1946204049,2699,1130,5,1,2024-12-07T21:06:11.835,2024-12-07T21:07:25.226,50,3
1948623524,2119,4901,2,0,2024-12-08T11:03:14.009,2024-12-08T11:12:31.803,50,2
1946227551,2075,1130,3,0,2024-12-07T21:15:41.44,2024-12-07T21:16:07.231,50,3
1943720534,2357,4901,1,5,2024-12-07T13:03:09.426,2024-12-07T13:06:56.698,12,0
1949448452,2227,1129,1,0,2024-12-08T14:10:15.467,2024-12-08T14:22:03.354,50,3
1950565018,2364,1129,0,1,2024-12-08T17:51:08.521,2024-12-08T17:51:26.98,50,0
1944639462,2757,1120,2,9,2024-12-07T16:01:44.55,2024-12-07T16:03:04.527,50,1
1951575503,1581,1129,3,0,2024-12-08T21:00:53.8,2024-12-08T21:06:00.986,50,1
1945571855,3351,1120,0,3,2024-12-07T18:39:49.248,2024-12-07T18:44:47.449,50,0
1951614608,3025,1122,2,0,2024-12-08T21:14:44.857,2024-12-08T21:16:11.771,50,2
1947680990,1874,4901,0,2,2024-12-08T07:38:25.768,2024-12-08T07:42:03.051,50,0
1952891123,2364,4901,0,2,2024-12-09T06:43:21.124,2024-12-09T06:46:02.153,50,0
1953571488,2355,1122,0,0,2024-12-09T08:53:11.323,2024-12-09T08:54:56.276,50,0
1943722760,2699,1122,14,6,2024-12-07T13:06:41.375,2024-12-07T13:07:29.51,50,12
1942142572,2071,1120,0,2,2024-12-07T07:23:45.69,2024-12-07T07:25:17.246,50,2
1954382966,3025,4901,1,0,2024-12-09T10:56:10.128,2024-12-09T11:15:12.4,50,1
1942940264,1911,4901,0,2,2024-12-07T09:56:24.484,2024-12-07T10:09:42.585,12,2
1954421725,2073,1122,3,0,2024-12-09T11:19:42.851,2024-12-09T11:20:17.524,50,2
1954427942,1474,4901,0,0,2024-12-09T11:12:52.343,2024-12-09T11:21:36.394,50,0
1943750053,1962,1130,17,0,2024-12-07T13:10:04.177,2024-12-07T13:11:23.855,50,17
1950570684,2366,1129,2,1,2024-12-08T17:52:23.473,2024-12-08T17:52:47.808,50,1
1946211041,2365,1129,0,0,2024-12-07T21:06:18.695,2024-12-07T21:09:56.222,50,0
1943774414,2086,1122,4,1,2024-12-07T13:11:06.723,2024-12-07T13:15:41.778,50,2
1944705505,1964,1130,1,8,2024-12-07T16:09:22.86,2024-12-07T16:09:40.164,50,1
1948624188,2357,1129,3,1,2024-12-08T11:12:01.478,2024-12-08T11:12:42.033,50,4
1948640268,1476,1130,1,0,2024-12-08T11:11:34.904,2024-12-08T11:16:48.984,50,1
1951576337,1911,1129,4,0,2024-12-08T21:05:30.534,2024-12-08T21:06:19.095,50,1
1944647683,2274,1130,0,4,2024-12-07T16:02:40.011,2024-12-07T16:03:45.785,50,0
1949450003,2119,1130,8,0,2024-12-08T14:21:45.835,2024-12-08T14:22:25.391,50,7
1944704212,2072,1122,0,5,2024-12-07T16:08:51.588,2024-12-07T16:09:20.645,50,0
1945574539,1665,4901,3,0,2024-12-07T18:37:13.417,2024-12-07T18:45:23.062,12,5
1947688305,2241,1122,0,1,2024-12-08T07:43:14.981,2024-12-08T07:43:36.199,50,0
1947759757,2076,1130,2,0,2024-12-08T07:57:53.857,2024-12-08T07:59:21.022,50,2
1952934028,2362,1117,2,1,2024-12-09T06:56:03.149,2024-12-09T06:57:02.762,50,2
1948627736,2237,1122,3,0,2024-12-08T11:12:49.851,2024-12-08T11:13:38.778,50,3
1952891862,2369,1130,2,2,2024-12-09T06:45:37.645,2024-12-09T06:46:13.761,50,2
1953575294,2074,1130,1,2,2024-12-09T08:55:02.548,2024-12-09T08:55:33,50,1
1942151388,2359,1122,0,0,2024-12-07T07:25:38.468,2024-12-07T07:27:10.257,50,2
1942970598,2122,4901,0,0,2024-12-07T10:04:32.516,2024-12-07T10:16:46.798,12,4
1942157057,2137,4901,1,1,2024-12-07T07:21:44.507,2024-12-07T07:28:28.445,12,1
1954384203,2436,1117,0,2,2024-12-09T11:14:40.634,2024-12-09T11:15:27.92,50,0
1952897821,2235,1129,1,1,2024-12-09T06:47:21.477,2024-12-09T06:47:49.987,50,1
1949452003,2357,1129,0,2,2024-12-08T14:16:16.837,2024-12-08T14:22:56.668,50,1
1952894776,1581,1122,2,2,2024-12-09T06:46:29.348,2024-12-09T06:47:04.377,50,2
1951576600,2080,1122,0,6,2024-12-08T21:05:58.852,2024-12-08T21:06:25.228,50,0
1942983275,2135,4901,0,0,2024-12-07T10:12:42.5,2024-12-07T10:19:48.264,12,1
1942944506,2119,4901,4,3,2024-12-07T09:57:43.814,2024-12-07T10:10:43.259,12,8
1942961652,2236,1130,0,5,2024-12-07T10:12:20.969,2024-12-07T10:14:36.571,50,2
1951592027,2087,1122,1,6,2024-12-08T21:10:53.854,2024-12-08T21:12:19.225,50,0
1950570927,1581,1122,19,4,2024-12-08T17:50:16.36,2024-12-08T17:52:51.168,50,10
1951595937,1875,1129,0,1,2024-12-08T21:13:22.472,2024-12-08T21:13:51.347,50,0
1943732719,2330,1120,4,1,2024-12-07T13:08:38.367,2024-12-07T13:09:23.994,50,2
1943795016,2079,1122,3,1,2024-12-07T13:15:06.709,2024-12-07T13:20:33.516,50,3
1944658114,2259,1129,4,1,2024-12-07T15:54:05.058,2024-12-07T16:04:58.46,50,4
1945576622,2757,1122,0,3,2024-12-07T18:45:19.37,2024-12-07T18:45:52.738,50,0
1945598081,2763,1129,2,0,2024-12-07T18:47:14.392,2024-12-07T18:50:51.254,50,2
1947693458,2237,1122,1,0,2024-12-08T07:44:14.98,2024-12-08T07:44:46.603,50,1
1948632598,1874,4901,0,1,2024-12-08T11:09:06.786,2024-12-08T11:14:53.02,50,0
1942157806,2330,1130,1,0,2024-12-07T07:27:41.471,2024-12-07T07:28:38.064,50,1
1952893957,2067,1120,0,0,2024-12-09T06:45:17.972,2024-12-09T06:46:49.816,50,2
1948647366,2330,4901,0,4,2024-12-08T11:12:51.778,2024-12-08T11:18:25.081,50,0
1954386562,2079,1122,3,0,2024-12-09T11:15:22.328,2024-12-09T11:15:59.083,50,4
1942950540,1583,1122,1,1,2024-12-07T10:07:36.471,2024-12-07T10:12:09.829,50,2
1942945049,2085,1120,6,1,2024-12-07T10:09:56.401,2024-12-07T10:10:50.666,50,5
1948658085,2366,1129,5,3,2024-12-08T11:20:36.259,2024-12-08T11:21:08.625,50,14
1943765470,2074,1120,5,9,2024-12-07T13:12:13.326,2024-12-07T13:13:26.155,50,5
1943766378,1914,4901,0,2,2024-12-07T13:12:29.422,2024-12-07T13:13:41.502,12,0
1943808352,2259,1130,4,2,2024-12-07T13:16:09.187,2024-12-07T13:23:46.213,50,2
1944659450,1914,4901,1,0,2024-12-07T15:54:59.429,2024-12-07T16:05:14.899,12,2
1943739920,2358,4901,2,3,2024-12-07T13:04:32.035,2024-12-07T13:10:19.265,12,3
1948705965,2241,1129,4,0,2024-12-08T11:28:41.178,2024-12-08T11:29:08.189,50,4
1949454100,2237,1122,5,0,2024-12-08T14:22:50.832,2024-12-08T14:23:25.881,50,3
1949466451,2361,1129,1,0,2024-12-08T14:20:25.246,2024-12-08T14:25:04.312,50,0
1949491926,1875,1130,0,0,2024-12-08T14:28:33.823,2024-12-08T14:31:17.397,50,0
1953580280,1911,1120,1,7,2024-12-09T08:55:50.23,2024-12-09T08:56:29.892,50,2
1943779144,2076,1120,1,3,2024-12-07T13:13:46.57,2024-12-07T13:16:51.959,50,0
1950582130,2435,1130,9,5,2024-12-08T17:52:04.838,2024-12-08T17:53:57.903,50,6
1945597486,3352,1129,0,0,2024-12-07T18:46:45.811,2024-12-07T18:50:41.248,50,0
1951580005,2119,1129,4,1,2024-12-08T21:07:01.047,2024-12-08T21:07:41.63,50,2
1945579111,6027,1120,0,2,2024-12-07T18:41:47.332,2024-12-07T18:46:27.83,50,0
1946236922,2222,1122,0,5,2024-12-07T21:16:31.913,2024-12-07T21:19:41.938,50,1
1947693566,2357,1129,1,0,2024-12-08T07:42:08.524,2024-12-08T07:44:47.841,50,1
1947709624,2072,4901,1,2,2024-12-08T07:42:43.877,2024-12-08T07:48:26.368,50,1
1947710652,2358,1129,0,1,2024-12-08T07:44:13.47,2024-12-08T07:48:39.037,50,0
1952893992,2227,1117,1,2,2024-12-09T06:46:19.098,2024-12-09T06:46:50.081,50,1
1954399409,2077,1122,0,1,2024-12-09T11:16:47.335,2024-12-09T11:17:09.18,50,0
1953581049,2076,1130,5,3,2024-12-09T08:56:17.242,2024-12-09T08:56:38.275,50,3
1947749126,2757,1129,0,1,2024-12-08T07:54:28.465,2024-12-08T07:56:57.073,50,0
1942988985,2133,4901,0,5,2024-12-07T10:18:47.462,2024-12-07T10:21:09.398,12,0
1942157820,2067,1120,1,1,2024-12-07T07:28:06.332,2024-12-07T07:28:38.502,50,1
1944734339,2120,4901,0,0,2024-12-07T16:06:28.436,2024-12-07T16:16:34.076,12,4
1948633372,2358,1129,0,2,2024-12-08T11:13:26.539,2024-12-08T11:15:06.386,50,0
1943764466,2072,1120,1,2,2024-12-07T13:11:06.547,2024-12-07T13:13:10.598,50,1
1948657280,2364,1129,1,0,2024-12-08T11:18:56.538,2024-12-08T11:20:55.146,50,1
1945580294,1669,4901,5,0,2024-12-07T18:40:17.197,2024-12-07T18:46:44.185,12,5
1954474750,1961,1130,6,2,2024-12-09T11:30:32.567,2024-12-09T11:31:09.612,50,6
1942963412,2077,1120,9,6,2024-12-07T10:14:36.22,2024-12-07T10:15:02.23,50,4
1942956386,2235,1122,2,0,2024-12-07T10:12:13.601,2024-12-07T10:13:20.688,50,0
1949457870,2358,1129,3,0,2024-12-08T14:17:47.452,2024-12-08T14:24:17.199,50,4
1944678060,1757,1120,2,7,2024-12-07T16:05:41.234,2024-12-07T16:06:36.574,50,1
1946211950,1667,4901,0,3,2024-12-07T21:05:10.422,2024-12-07T21:10:14.457,12,0
1951582403,2081,1122,0,3,2024-12-08T21:08:13.848,2024-12-08T21:08:36.766,50,1
1946211260,2363,1129,5,0,2024-12-07T21:08:48.679,2024-12-07T21:10:01.426,50,6
1950588453,2757,1129,3,1,2024-12-08T17:54:28.476,2024-12-08T17:55:09.964,50,4
1952894638,2366,4901,1,1,2024-12-09T06:44:41.122,2024-12-09T06:47:01.845,50,3
1954411762,2075,1122,1,0,2024-12-09T11:17:47.842,2024-12-09T11:18:16.643,50,1
1953584835,2229,1122,0,5,2024-12-09T08:56:48.828,2024-12-09T08:57:22.862,50,0
1945580715,1755,1122,1,2,2024-12-07T18:46:34.706,2024-12-07T18:46:49.729,50,0
1942162284,2355,1122,0,1,2024-12-07T07:28:02.636,2024-12-07T07:29:30.02,50,1
1949469240,2236,1122,3,1,2024-12-08T14:25:05.838,2024-12-08T14:25:41.048,50,5
1947694944,1911,1130,4,1,2024-12-08T07:44:38.515,2024-12-08T07:45:07.121,50,4
1943773115,1913,4901,6,1,2024-12-07T13:14:30.503,2024-12-07T13:15:22.758,12,4
1942960572,2238,1122,1,8,2024-12-07T10:13:52.099,2024-12-07T10:14:20.707,50,2
1942162198,2085,1129,4,0,2024-12-07T07:29:01.462,2024-12-07T07:29:28.915,50,5
1947704346,2119,1130,1,1,2024-12-08T07:46:08.929,2024-12-08T07:47:16.375,50,1
1944678606,1875,1122,0,2,2024-12-07T16:06:14.762,2024-12-07T16:06:43.457,50,0
1945597720,2239,1130,3,5,2024-12-07T18:49:37.835,2024-12-07T18:50:45.246,50,3
1948636271,2236,1122,0,2,2024-12-08T11:15:19.834,2024-12-08T11:15:49.888,50,0
1950620649,1757,1129,0,3,2024-12-08T17:58:23.433,2024-12-08T17:58:59.897,50,1
1946216878,6027,1122,0,0,2024-12-07T21:02:25.731,2024-12-07T21:12:09.016,50,0
1948670269,1911,1122,0,2,2024-12-08T11:22:08.847,2024-12-08T11:22:22.723,50,0
1946213502,2085,1130,5,2,2024-12-07T21:10:24.2,2024-12-07T21:10:49.67,50,5
1951586404,2083,1122,0,1,2024-12-08T21:09:38.849,2024-12-08T21:10:07.119,50,0
1952895472,2367,1130,0,2,2024-12-09T06:46:44.419,2024-12-09T06:47:16.05,50,0
1948639334,1875,4901,1,1,2024-12-08T11:11:01.884,2024-12-08T11:16:33.952,50,1
1951593542,1874,1129,2,2,2024-12-08T21:12:17.807,2024-12-08T21:12:53.783,50,0
1942163013,2354,1122,0,2,2024-12-07T07:29:08.762,2024-12-07T07:29:40.039,50,0
1954412350,1475,4901,0,2,2024-12-09T11:02:12.096,2024-12-09T11:18:24.423,50,0
1943810404,2120,4901,1,3,2024-12-07T13:22:00.553,2024-12-07T13:24:09.598,12,2
1942966082,2239,1122,1,2,2024-12-07T10:14:38.61,2024-12-07T10:15:41.462,50,1
1944688151,1913,4901,1,0,2024-12-07T15:56:04.414,2024-12-07T16:07:07.43,12,1
1950616729,2119,1122,20,2,2024-12-08T17:57:47.837,2024-12-08T17:58:06.694,50,16
1952926177,1754,1129,0,3,2024-12-09T06:54:41.488,2024-12-09T06:55:10.363,50,0
1945592832,2238,1130,5,1,2024-12-07T18:48:52.825,2024-12-07T18:49:36.201,50,3
1944711300,2225,1129,5,4,2024-12-07T15:56:55.336,2024-12-07T16:11:01.719,50,2
1947704828,1581,1122,4,3,2024-12-08T07:46:49.988,2024-12-08T07:47:22.931,50,3
1943785053,2078,1120,1,2,2024-12-07T13:14:51.237,2024-12-07T13:18:18.386,50,0
1945580994,1670,4901,1,2,2024-12-07T18:42:18.392,2024-12-07T18:46:54.211,12,0
1947726539,2119,1122,2,0,2024-12-08T07:51:24.058,2024-12-08T07:51:58.592,50,2
1949476769,1581,1122,4,2,2024-12-08T14:27:05.832,2024-12-08T14:27:31.539,50,4
1953585260,2367,1117,6,5,2024-12-09T08:56:28.204,2024-12-09T08:57:26.697,50,4
1946216799,2355,1120,0,0,2024-12-07T21:08:06.334,2024-12-07T21:12:07.665,50,1
1945588059,2235,1130,4,2,2024-12-07T18:47:52.838,2024-12-07T18:48:26.506,50,3
1948644439,1581,1122,5,7,2024-12-08T11:17:09.829,2024-12-08T11:17:50.23,50,4
